EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0901 
   2o - 0910 
   3o - 0892 
   4o - 0894 
   5o - 0893 
   6o - 0898 
   7o - 0899 
   8o - 0897 
   9o - 0909 
  10o - 0928 
  11o - 0902 
  12o - 0907 
  13o - 0993 
  14o - 0912 
  15o - 0929 
  16o - 0916 
  17o - 0976 
  18o - 0983 
  19o - 0974 
  20o - 0994 
  21o - 0995 
  22o - 0940 
  23o - 0895 
  24o - 0896 
  25o - 0931 
  26o - 0913 
  27o - 0941 
  28o - 0900 
  29o - 0905 
  30o - 0973 
  31o - 0977 
  32o - 0904 
  33o - 0906 
  34o - 0990 
  35o - 0988 
  36o - 0972 
  37o - 0903 
  38o - 0989 
  39o - 0939 
  40o - 0908 
  41o - 0915 
  42o - 0975 
  43o - 0984 
  44o - 0911 
  45o - 0914 
  46o - 0978 
  47o - 0547 
  48o - 0999 
  49o - 0549 
  50o - 0997 
  51o - 0930 
  52o - 0996 
  53o - 0992 
  54o - 0998 
  55o - 0987 
  56o - 0985 
  57o - 0986 
  58o - 0991 
  59o - 0981 
  60o - 0980 
  61o - 0548 
  62o - 0982 
  63o - 0979 
  64o - 0971 
  65o - 0965 
  66o - 0966 
  67o - 0967 
  68o - 0970 
  69o - 0968 
  70o - 0969 
  71o - 0960 
  72o - 0963 
  73o - 0961 
  74o - 0964 
  75o - 0956 
  76o - 0955 
  77o - 0959 
  78o - 0962 
  79o - 0957 
  80o - 0953 
  81o - 0951 
  82o - 0958 
  83o - 0950 
  84o - 0952 
  85o - 0948 
  86o - 0954 
  87o - 0946 
  88o - 0945 
  89o - 0937 
  90o - 0938 
  91o - 0944 
  92o - 0942 
  93o - 0943 
  94o - 0949 
  95o - 0947 
  96o - 0932 
  97o - 0935 
  98o - 0934 
  99o - 0936 
 100o - 0925 
 101o - 0927 
 102o - 0924 
 103o - 0933 
 104o - 0923 
 105o - 0919 
 106o - 0926 
 107o - 0920 
 108o - 0891 
 109o - 0917 
 110o - 0888 
 111o - 0921 
 112o - 0918 
 113o - 0922 
 114o - 0889 
 115o - 0550 
 116o - 0754 
 117o - 0890 
 118o - 0885 
 119o - 0695 
 120o - 0746 
 121o - 0726 
 122o - 0887 
 123o - 0886 
 124o - 0696 
 125o - 0649 
 126o - 0565 
 127o - 0709 
 128o - 0722 
 129o - 0590 
 130o - 0611 
 131o - 0589 
 132o - 0661 
 133o - 0553 
 134o - 0556 
 135o - 0582 
 136o - 0597 
 137o - 0618 
 138o - 0557 
 139o - 0569 
 140o - 0552 
 141o - 0624 
 142o - 0551 
 143o - 0609 
 144o - 0608 
 145o - 0725 
 146o - 0643 
 147o - 0574 
 148o - 0562 
