EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0996 
   2o - 0997 
   3o - 0995 
   4o - 0998 
   5o - 0999 
   6o - 0991 
   7o - 0993 
   8o - 0994 
   9o - 0992 
  10o - 0990 
  11o - 0986 
  12o - 0985 
  13o - 0989 
  14o - 0987 
  15o - 0981 
  16o - 0980 
  17o - 0988 
  18o - 0984 
  19o - 0983 
  20o - 0982 
  21o - 0976 
  22o - 0978 
  23o - 0977 
  24o - 0979 
  25o - 0972 
  26o - 0974 
  27o - 0975 
  28o - 0973 
  29o - 0969 
  30o - 0966 
  31o - 0970 
  32o - 0965 
  33o - 0968 
  34o - 0971 
  35o - 0963 
  36o - 0964 
  37o - 0961 
  38o - 0967 
  39o - 0908 
  40o - 0959 
  41o - 0909 
  42o - 0962 
  43o - 0825 
  44o - 0957 
  45o - 0847 
  46o - 0912 
  47o - 0958 
  48o - 0910 
  49o - 0911 
  50o - 0915 
  51o - 0851 
  52o - 0848 
  53o - 0913 
  54o - 0955 
  55o - 0849 
  56o - 0916 
  57o - 0901 
  58o - 0884 
  59o - 0903 
  60o - 0956 
  61o - 0907 
  62o - 0881 
  63o - 0900 
  64o - 0882 
  65o - 0880 
  66o - 0850 
  67o - 0906 
  68o - 0905 
  69o - 0876 
  70o - 0883 
  71o - 0878 
  72o - 0872 
  73o - 0870 
  74o - 0879 
  75o - 0869 
  76o - 0877 
  77o - 0871 
  78o - 0866 
  79o - 0864 
  80o - 0875 
  81o - 0873 
  82o - 0863 
  83o - 0862 
  84o - 0859 
  85o - 0855 
  86o - 0868 
  87o - 0861 
  88o - 0853 
  89o - 0822 
  90o - 0846 
  91o - 0854 
  92o - 0960 
  93o - 0858 
  94o - 0865 
  95o - 0852 
  96o - 0856 
  97o - 0841 
  98o - 0874 
  99o - 0840 
 100o - 0824 
 101o - 0842 
 102o - 0836 
 103o - 0837 
 104o - 0845 
 105o - 0844 
 106o - 0831 
 107o - 0835 
 108o - 0823 
 109o - 0827 
 110o - 0832 
 111o - 0833 
 112o - 0826 
 113o - 0857 
 114o - 0839 
 115o - 0952 
 116o - 0843 
 117o - 0834 
 118o - 0829 
 119o - 0838 
 120o - 0948 
 121o - 0949 
 122o - 0867 
 123o - 0830 
 124o - 0828 
 125o - 0945 
 126o - 0943 
 127o - 0860 
 128o - 0947 
 129o - 0954 
 130o - 0946 
 131o - 0941 
 132o - 0953 
 133o - 0936 
 134o - 0950 
 135o - 0938 
 136o - 0931 
 137o - 0942 
 138o - 0937 
 139o - 0934 
 140o - 0927 
 141o - 0940 
 142o - 0926 
 143o - 0933 
 144o - 0939 
 145o - 0928 
 146o - 0935 
 147o - 0923 
 148o - 0951 
