EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0962 
   2o - 0998 
   3o - 0997 
   4o - 0985 
   5o - 0986 
   6o - 0996 
   7o - 0995 
   8o - 0993 
   9o - 0994 
  10o - 0989 
  11o - 0991 
  12o - 0987 
  13o - 0990 
  14o - 0992 
  15o - 0988 
  16o - 0984 
  17o - 0868 
  18o - 0983 
  19o - 0942 
  20o - 0982 
  21o - 0894 
  22o - 0925 
  23o - 0876 
  24o - 0903 
  25o - 0865 
  26o - 0864 
  27o - 0972 
  28o - 0890 
  29o - 0877 
  30o - 0911 
  31o - 0969 
  32o - 0897 
  33o - 0888 
  34o - 0884 
  35o - 0919 
  36o - 0889 
  37o - 0977 
  38o - 0886 
  39o - 0921 
  40o - 0867 
  41o - 0908 
  42o - 0971 
  43o - 0975 
  44o - 0875 
  45o - 0882 
  46o - 0866 
  47o - 0881 
  48o - 0970 
  49o - 0922 
  50o - 0976 
  51o - 0905 
  52o - 0973 
  53o - 0974 
  54o - 0978 
  55o - 0893 
  56o - 0967 
  57o - 0891 
  58o - 0880 
  59o - 0898 
  60o - 0874 
  61o - 0885 
  62o - 0887 
  63o - 0979 
  64o - 0879 
  65o - 0883 
  66o - 0878 
  67o - 0900 
  68o - 0944 
  69o - 0870 
  70o - 0923 
  71o - 0981 
  72o - 0869 
  73o - 0895 
  74o - 0924 
  75o - 0980 
  76o - 0622 
  77o - 0771 
  78o - 0747 
  79o - 0706 
  80o - 0562 
  81o - 0892 
  82o - 0450 
  83o - 0575 
  84o - 0635 
  85o - 0579 
  86o - 0660 
  87o - 0646 
  88o - 0573 
  89o - 0687 
  90o - 0473 
  91o - 0485 
  92o - 0683 
  93o - 0445 
  94o - 0568 
  95o - 0432 
  96o - 0482 
  97o - 0467 
  98o - 0431 
  99o - 0563 
 100o - 0442 
 101o - 0451 
 102o - 0697 
 103o - 0436 
 104o - 0430 
 105o - 0434 
 106o - 0642 
 107o - 0703 
 108o - 0440 
 109o - 0480 
 110o - 0564 
 111o - 0574 
 112o - 0709 
 113o - 0427 
 114o - 0452 
 115o - 0704 
 116o - 0651 
 117o - 0999 
 118o - 0938 
 119o - 0941 
 120o - 0636 
 121o - 0939 
 122o - 0940 
 123o - 0625 
 124o - 0934 
 125o - 0933 
 126o - 0567 
 127o - 0711 
 128o - 0936 
 129o - 0576 
 130o - 0935 
 131o - 0561 
 132o - 0626 
 133o - 0483 
 134o - 0926 
 135o - 0931 
 136o - 0569 
 137o - 0929 
 138o - 0937 
 139o - 0932 
 140o - 0479 
 141o - 0901 
 142o - 0570 
 143o - 0930 
 144o - 0910 
 145o - 0968 
 146o - 0468 
 147o - 0466 
 148o - 0469 
