EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0966 
   2o - 0955 
   3o - 0967 
   4o - 0977 
   5o - 0976 
   6o - 0952 
   7o - 0953 
   8o - 0862 
   9o - 0861 
  10o - 0954 
  11o - 0865 
  12o - 0915 
  13o - 0916 
  14o - 0866 
  15o - 0867 
  16o - 0853 
  17o - 0914 
  18o - 0855 
  19o - 0781 
  20o - 0904 
  21o - 0863 
  22o - 0878 
  23o - 0854 
  24o - 0770 
  25o - 0968 
  26o - 0869 
  27o - 0780 
  28o - 0911 
  29o - 0918 
  30o - 0794 
  31o - 0825 
  32o - 0951 
  33o - 0950 
  34o - 0917 
  35o - 0969 
  36o - 0877 
  37o - 0827 
  38o - 0910 
  39o - 0913 
  40o - 0874 
  41o - 0902 
  42o - 0851 
  43o - 0858 
  44o - 0897 
  45o - 0873 
  46o - 0905 
  47o - 0868 
  48o - 0896 
  49o - 0872 
  50o - 0860 
  51o - 0903 
  52o - 0901 
  53o - 0879 
  54o - 0895 
  55o - 0894 
  56o - 0758 
  57o - 0876 
  58o - 0909 
  59o - 0757 
  60o - 0856 
  61o - 0898 
  62o - 0880 
  63o - 0912 
  64o - 0820 
  65o - 0900 
  66o - 0919 
  67o - 0795 
  68o - 0921 
  69o - 0769 
  70o - 0899 
  71o - 0922 
  72o - 0920 
  73o - 0925 
  74o - 0782 
  75o - 0870 
  76o - 0907 
  77o - 0906 
  78o - 0908 
  79o - 0923 
  80o - 0778 
  81o - 0819 
  82o - 0799 
  83o - 0924 
  84o - 0926 
  85o - 0888 
  86o - 0975 
  87o - 0974 
  88o - 0927 
  89o - 0965 
  90o - 0964 
  91o - 0887 
  92o - 0857 
  93o - 0929 
  94o - 0928 
  95o - 0973 
  96o - 0875 
  97o - 0962 
  98o - 0871 
  99o - 0859 
 100o - 0971 
 101o - 0930 
 102o - 0864 
 103o - 0972 
 104o - 0963 
 105o - 0933 
 106o - 0932 
 107o - 0961 
 108o - 0931 
 109o - 0960 
 110o - 0959 
 111o - 0834 
 112o - 0893 
 113o - 0938 
 114o - 0958 
 115o - 0852 
 116o - 0937 
 117o - 0838 
 118o - 0936 
 119o - 0970 
 120o - 0935 
 121o - 0957 
 122o - 0934 
 123o - 0998 
 124o - 0996 
 125o - 0994 
 126o - 0850 
 127o - 0997 
 128o - 0956 
 129o - 0999 
 130o - 0992 
 131o - 0987 
 132o - 0991 
 133o - 0989 
 134o - 0993 
 135o - 0995 
 136o - 0835 
 137o - 0986 
 138o - 0988 
 139o - 0990 
 140o - 0983 
 141o - 0845 
 142o - 0982 
 143o - 0981 
 144o - 0949 
 145o - 0978 
 146o - 0985 
 147o - 0945 
 148o - 0979 
