EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0871 
   2o - 0869 
   3o - 0867 
   4o - 0870 
   5o - 0868 
   6o - 0866 
   7o - 0865 
   8o - 0864 
   9o - 0862 
  10o - 0858 
  11o - 0860 
  12o - 0861 
  13o - 0859 
  14o - 0857 
  15o - 0856 
  16o - 0863 
  17o - 0926 
  18o - 0925 
  19o - 0927 
  20o - 0855 
  21o - 0924 
  22o - 0921 
  23o - 0922 
  24o - 0923 
  25o - 0918 
  26o - 0919 
  27o - 0920 
  28o - 0916 
  29o - 0917 
  30o - 0915 
  31o - 0911 
  32o - 0914 
  33o - 0854 
  34o - 0975 
  35o - 0912 
  36o - 0968 
  37o - 0973 
  38o - 0974 
  39o - 0966 
  40o - 0940 
  41o - 0942 
  42o - 0913 
  43o - 0943 
  44o - 0935 
  45o - 0938 
  46o - 0937 
  47o - 0941 
  48o - 0934 
  49o - 0930 
  50o - 0936 
  51o - 0931 
  52o - 0932 
  53o - 0939 
  54o - 0944 
  55o - 0903 
  56o - 0904 
  57o - 0902 
  58o - 0933 
  59o - 0929 
  60o - 0890 
  61o - 0897 
  62o - 0891 
  63o - 0804 
  64o - 0805 
  65o - 0895 
  66o - 0790 
  67o - 0889 
  68o - 0788 
  69o - 0457 
  70o - 0458 
  71o - 0928 
  72o - 0806 
  73o - 0456 
  74o - 0789 
  75o - 0455 
  76o - 0454 
  77o - 0896 
  78o - 0445 
  79o - 0448 
  80o - 0442 
  81o - 0440 
  82o - 0436 
  83o - 0441 
  84o - 0999 
  85o - 0997 
  86o - 0996 
  87o - 0459 
  88o - 0435 
  89o - 0446 
  90o - 0995 
  91o - 0430 
  92o - 0993 
  93o - 0992 
  94o - 0990 
  95o - 0998 
  96o - 0433 
  97o - 0434 
  98o - 0850 
  99o - 0848 
 100o - 0991 
 101o - 0989 
 102o - 0823 
 103o - 0820 
 104o - 0822 
 105o - 0994 
 106o - 0838 
 107o - 0816 
 108o - 0988 
 109o - 0817 
 110o - 0819 
 111o - 0814 
 112o - 0872 
 113o - 0873 
 114o - 0849 
 115o - 0815 
 116o - 0821 
 117o - 0957 
 118o - 0980 
 119o - 0976 
 120o - 0979 
 121o - 0981 
 122o - 0977 
 123o - 0953 
 124o - 0954 
 125o - 0978 
 126o - 0956 
 127o - 0952 
 128o - 0875 
 129o - 0818 
 130o - 0874 
 131o - 0949 
 132o - 0945 
 133o - 0947 
 134o - 0955 
 135o - 0908 
 136o - 0946 
 137o - 0950 
 138o - 0876 
 139o - 0951 
 140o - 0948 
 141o - 0907 
 142o - 0900 
 143o - 0893 
 144o - 0899 
 145o - 0906 
 146o - 0894 
 147o - 0877 
 148o - 0892 
