EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0999 
   2o - 0997 
   3o - 0995 
   4o - 0996 
   5o - 0998 
   6o - 0990 
   7o - 0994 
   8o - 0992 
   9o - 0987 
  10o - 0993 
  11o - 0989 
  12o - 0986 
  13o - 0988 
  14o - 0991 
  15o - 0985 
  16o - 0981 
  17o - 0980 
  18o - 0984 
  19o - 0983 
  20o - 0982 
  21o - 0975 
  22o - 0977 
  23o - 0978 
  24o - 0976 
  25o - 0979 
  26o - 0971 
  27o - 0972 
  28o - 0973 
  29o - 0974 
  30o - 0970 
  31o - 0969 
  32o - 0965 
  33o - 0968 
  34o - 0966 
  35o - 0967 
  36o - 0963 
  37o - 0961 
  38o - 0964 
  39o - 0960 
  40o - 0962 
  41o - 0959 
  42o - 0955 
  43o - 0958 
  44o - 0957 
  45o - 0956 
  46o - 0953 
  47o - 0951 
  48o - 0950 
  49o - 0952 
  50o - 0954 
  51o - 0945 
  52o - 0946 
  53o - 0947 
  54o - 0949 
  55o - 0948 
  56o - 0941 
  57o - 0943 
  58o - 0940 
  59o - 0944 
  60o - 0938 
  61o - 0942 
  62o - 0935 
  63o - 0936 
  64o - 0937 
  65o - 0939 
  66o - 0934 
  67o - 0930 
  68o - 0931 
  69o - 0933 
  70o - 0932 
  71o - 0926 
  72o - 0927 
  73o - 0928 
  74o - 0925 
  75o - 0929 
  76o - 0924 
  77o - 0923 
  78o - 0921 
  79o - 0922 
  80o - 0920 
  81o - 0915 
  82o - 0917 
  83o - 0918 
  84o - 0916 
  85o - 0919 
  86o - 0913 
  87o - 0911 
  88o - 0912 
  89o - 0910 
  90o - 0914 
  91o - 0906 
  92o - 0905 
  93o - 0908 
  94o - 0909 
  95o - 0907 
  96o - 0904 
  97o - 0902 
  98o - 0903 
  99o - 0901 
 100o - 0899 
 101o - 0898 
 102o - 0900 
 103o - 0893 
 104o - 0897 
 105o - 0896 
 106o - 0894 
 107o - 0892 
 108o - 0895 
 109o - 0890 
 110o - 0891 
 111o - 0888 
 112o - 0886 
 113o - 0887 
 114o - 0885 
 115o - 0889 
 116o - 0880 
 117o - 0882 
 118o - 0884 
 119o - 0881 
 120o - 0883 
 121o - 0879 
 122o - 0876 
 123o - 0877 
 124o - 0874 
 125o - 0873 
 126o - 0871 
 127o - 0870 
 128o - 0878 
 129o - 0872 
 130o - 0868 
 131o - 0867 
 132o - 0869 
 133o - 0875 
 134o - 0865 
 135o - 0859 
 136o - 0862 
 137o - 0861 
 138o - 0863 
 139o - 0858 
 140o - 0860 
 141o - 0864 
 142o - 0855 
 143o - 0857 
 144o - 0856 
 145o - 0866 
 146o - 0854 
 147o - 0852 
 148o - 0851 
