EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0744 
   2o - 0745 
   3o - 0746 
   4o - 0748 
   5o - 0747 
   6o - 0751 
   7o - 0749 
   8o - 0750 
   9o - 0810 
  10o - 0811 
  11o - 0814 
  12o - 0815 
  13o - 0818 
  14o - 0812 
  15o - 0813 
  16o - 0925 
  17o - 0819 
  18o - 0923 
  19o - 0924 
  20o - 0929 
  21o - 0949 
  22o - 0922 
  23o - 0931 
  24o - 0926 
  25o - 0921 
  26o - 0919 
  27o - 0973 
  28o - 0955 
  29o - 0941 
  30o - 0977 
  31o - 0995 
  32o - 0918 
  33o - 0915 
  34o - 0930 
  35o - 0952 
  36o - 0987 
  37o - 0957 
  38o - 0963 
  39o - 0937 
  40o - 0911 
  41o - 0953 
  42o - 0965 
  43o - 0959 
  44o - 0997 
  45o - 0822 
  46o - 0914 
  47o - 0986 
  48o - 0985 
  49o - 0909 
  50o - 0978 
  51o - 0908 
  52o - 0910 
  53o - 0945 
  54o - 0823 
  55o - 0958 
  56o - 0991 
  57o - 0836 
  58o - 0837 
  59o - 0907 
  60o - 0962 
  61o - 0994 
  62o - 0992 
  63o - 0993 
  64o - 0838 
  65o - 0940 
  66o - 0950 
  67o - 0996 
  68o - 0825 
  69o - 0906 
  70o - 0976 
  71o - 0902 
  72o - 0954 
  73o - 0951 
  74o - 0971 
  75o - 0905 
  76o - 0960 
  77o - 0899 
  78o - 0961 
  79o - 0938 
  80o - 0839 
  81o - 0898 
  82o - 0972 
  83o - 0840 
  84o - 0903 
  85o - 0897 
  86o - 0964 
  87o - 0841 
  88o - 0875 
  89o - 0872 
  90o - 0876 
  91o - 0893 
  92o - 0879 
  93o - 0947 
  94o - 0999 
  95o - 0871 
  96o - 0880 
  97o - 0984 
  98o - 0988 
  99o - 0989 
 100o - 0895 
 101o - 0983 
 102o - 0877 
 103o - 0981 
 104o - 0990 
 105o - 0968 
 106o - 0980 
 107o - 0878 
 108o - 0894 
 109o - 0998 
 110o - 0975 
 111o - 0956 
 112o - 0979 
 113o - 0946 
 114o - 0974 
 115o - 0969 
 116o - 0936 
 117o - 0982 
 118o - 0939 
 119o - 0944 
 120o - 0970 
 121o - 0932 
 122o - 0933 
 123o - 0967 
 124o - 0948 
 125o - 0942 
 126o - 0934 
 127o - 0928 
 128o - 0912 
 129o - 0935 
 130o - 0891 
 131o - 0943 
 132o - 0927 
 133o - 0900 
 134o - 0885 
 135o - 0896 
 136o - 0873 
 137o - 0913 
 138o - 0966 
 139o - 0881 
 140o - 0882 
 141o - 0864 
 142o - 0887 
 143o - 0858 
 144o - 0843 
 145o - 0869 
 146o - 0866 
 147o - 0868 
 148o - 0860 
