EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0972 
   2o - 0663 
   3o - 0826 
   4o - 0662 
   5o - 0971 
   6o - 0838 
   7o - 0820 
   8o - 0839 
   9o - 0819 
  10o - 0776 
  11o - 0775 
  12o - 0840 
  13o - 0804 
  14o - 0803 
  15o - 0812 
  16o - 0807 
  17o - 0950 
  18o - 0976 
  19o - 0990 
  20o - 0832 
  21o - 0988 
  22o - 0847 
  23o - 0989 
  24o - 0975 
  25o - 0987 
  26o - 0799 
  27o - 0779 
  28o - 0822 
  29o - 0846 
  30o - 0795 
  31o - 0778 
  32o - 0794 
  33o - 0797 
  34o - 0798 
  35o - 0792 
  36o - 0790 
  37o - 0791 
  38o - 0793 
  39o - 0786 
  40o - 0787 
  41o - 0796 
  42o - 0968 
  43o - 0782 
  44o - 0789 
  45o - 0969 
  46o - 0788 
  47o - 0785 
  48o - 0983 
  49o - 0981 
  50o - 0829 
  51o - 0984 
  52o - 0784 
  53o - 0962 
  54o - 0982 
  55o - 0959 
  56o - 0783 
  57o - 0961 
  58o - 0954 
  59o - 0953 
  60o - 0960 
  61o - 0956 
  62o - 0951 
  63o - 0948 
  64o - 0955 
  65o - 0958 
  66o - 0781 
  67o - 0949 
  68o - 0952 
  69o - 0944 
  70o - 0942 
  71o - 0957 
  72o - 0936 
  73o - 0943 
  74o - 0940 
  75o - 0945 
  76o - 0946 
  77o - 0935 
  78o - 0934 
  79o - 0941 
  80o - 0933 
  81o - 0939 
  82o - 0710 
  83o - 0993 
  84o - 0937 
  85o - 0711 
  86o - 0722 
  87o - 0938 
  88o - 0728 
  89o - 0997 
  90o - 0998 
  91o - 0708 
  92o - 0973 
  93o - 0717 
  94o - 0996 
  95o - 0720 
  96o - 0964 
  97o - 0980 
  98o - 0992 
  99o - 0995 
 100o - 0979 
 101o - 0967 
 102o - 0931 
 103o - 0977 
 104o - 0714 
 105o - 0970 
 106o - 0974 
 107o - 0664 
 108o - 0876 
 109o - 0932 
 110o - 0986 
 111o - 0963 
 112o - 0947 
 113o - 0978 
 114o - 0966 
 115o - 0991 
 116o - 0844 
 117o - 0965 
 118o - 0930 
 119o - 0854 
 120o - 0999 
 121o - 0843 
 122o - 0842 
 123o - 0665 
 124o - 0994 
 125o - 0833 
 126o - 0824 
 127o - 0834 
 128o - 0985 
 129o - 0831 
 130o - 0823 
 131o - 0828 
 132o - 0845 
 133o - 0818 
 134o - 0686 
 135o - 0815 
 136o - 0827 
 137o - 0817 
 138o - 0811 
 139o - 0802 
 140o - 0816 
 141o - 0809 
 142o - 0821 
 143o - 0805 
 144o - 0687 
 145o - 0810 
 146o - 0813 
 147o - 0830 
 148o - 0801 
