EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0979 
   2o - 0984 
   3o - 0974 
   4o - 0986 
   5o - 0983 
   6o - 0909 
   7o - 0975 
   8o - 0977 
   9o - 0908 
  10o - 0976 
  11o - 0903 
  12o - 0905 
  13o - 0906 
  14o - 0907 
  15o - 0900 
  16o - 0902 
  17o - 0899 
  18o - 0904 
  19o - 0901 
  20o - 0896 
  21o - 0895 
  22o - 0898 
  23o - 0897 
  24o - 0894 
  25o - 0789 
  26o - 0790 
  27o - 0893 
  28o - 0891 
  29o - 0892 
  30o - 0786 
  31o - 0785 
  32o - 0788 
  33o - 0784 
  34o - 0787 
  35o - 0778 
  36o - 0781 
  37o - 0782 
  38o - 0779 
  39o - 0783 
  40o - 0776 
  41o - 0774 
  42o - 0780 
  43o - 0922 
  44o - 0769 
  45o - 0775 
  46o - 0770 
  47o - 0772 
  48o - 0771 
  49o - 0777 
  50o - 0773 
  51o - 0919 
  52o - 0768 
  53o - 0918 
  54o - 0921 
  55o - 0971 
  56o - 0765 
  57o - 0920 
  58o - 0972 
  59o - 0767 
  60o - 0766 
  61o - 0964 
  62o - 0957 
  63o - 0953 
  64o - 0954 
  65o - 0961 
  66o - 0968 
  67o - 0951 
  68o - 0916 
  69o - 0917 
  70o - 0949 
  71o - 0950 
  72o - 0955 
  73o - 0959 
  74o - 0952 
  75o - 0978 
  76o - 0982 
  77o - 0914 
  78o - 0956 
  79o - 0998 
  80o - 0987 
  81o - 0999 
  82o - 0997 
  83o - 0991 
  84o - 0981 
  85o - 0980 
  86o - 0995 
  87o - 0996 
  88o - 0993 
  89o - 0988 
  90o - 0994 
  91o - 0973 
  92o - 0969 
  93o - 0985 
  94o - 0989 
  95o - 0966 
  96o - 0990 
  97o - 0992 
  98o - 0963 
  99o - 0970 
 100o - 0948 
 101o - 0967 
 102o - 0965 
 103o - 0945 
 104o - 0960 
 105o - 0947 
 106o - 0962 
 107o - 0958 
 108o - 0939 
 109o - 0943 
 110o - 0944 
 111o - 0946 
 112o - 0937 
 113o - 0934 
 114o - 0938 
 115o - 0942 
 116o - 0935 
 117o - 0931 
 118o - 0941 
 119o - 0936 
 120o - 0930 
 121o - 0933 
 122o - 0923 
 123o - 0929 
 124o - 0932 
 125o - 0927 
 126o - 0643 
 127o - 0925 
 128o - 0940 
 129o - 0915 
 130o - 0928 
 131o - 0926 
 132o - 0649 
 133o - 0661 
 134o - 0659 
 135o - 0722 
 136o - 0710 
 137o - 0707 
 138o - 0706 
 139o - 0716 
 140o - 0714 
 141o - 0708 
 142o - 0924 
 143o - 0718 
 144o - 0913 
 145o - 0641 
 146o - 0721 
 147o - 0711 
 148o - 0890 
