EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0986 
   2o - 0990 
   3o - 0999 
   4o - 0984 
   5o - 0993 
   6o - 0985 
   7o - 0996 
   8o - 0981 
   9o - 0997 
  10o - 0987 
  11o - 0994 
  12o - 0989 
  13o - 0995 
  14o - 0991 
  15o - 0998 
  16o - 0988 
  17o - 0983 
  18o - 0982 
  19o - 0992 
  20o - 0979 
  21o - 0971 
  22o - 0970 
  23o - 0946 
  24o - 0938 
  25o - 0939 
  26o - 0978 
  27o - 0936 
  28o - 0940 
  29o - 0935 
  30o - 0969 
  31o - 0934 
  32o - 0922 
  33o - 0921 
  34o - 0944 
  35o - 0930 
  36o - 0855 
  37o - 0840 
  38o - 0779 
  39o - 0842 
  40o - 0748 
  41o - 0756 
  42o - 0870 
  43o - 0849 
  44o - 0745 
  45o - 0786 
  46o - 0780 
  47o - 0850 
  48o - 0752 
  49o - 0826 
  50o - 0878 
  51o - 0720 
  52o - 0825 
  53o - 0828 
  54o - 0777 
  55o - 0737 
  56o - 0721 
  57o - 0778 
  58o - 0827 
  59o - 0722 
  60o - 0718 
  61o - 0823 
  62o - 0757 
  63o - 0838 
  64o - 0877 
  65o - 0876 
  66o - 0854 
  67o - 0869 
  68o - 0853 
  69o - 0824 
  70o - 0964 
  71o - 0753 
  72o - 0839 
  73o - 0955 
  74o - 0776 
  75o - 0977 
  76o - 0956 
  77o - 0863 
  78o - 0973 
  79o - 0746 
  80o - 0954 
  81o - 0960 
  82o - 0953 
  83o - 0975 
  84o - 0968 
  85o - 0951 
  86o - 0972 
  87o - 0952 
  88o - 0957 
  89o - 0974 
  90o - 0847 
  91o - 0948 
  92o - 0846 
  93o - 0967 
  94o - 0950 
  95o - 0848 
  96o - 0941 
  97o - 0963 
  98o - 0966 
  99o - 0959 
 100o - 0738 
 101o - 0958 
 102o - 0931 
 103o - 0942 
 104o - 0932 
 105o - 0841 
 106o - 0949 
 107o - 0783 
 108o - 0965 
 109o - 0784 
 110o - 0933 
 111o - 0924 
 112o - 0929 
 113o - 0928 
 114o - 0732 
 115o - 0927 
 116o - 0880 
 117o - 0925 
 118o - 0785 
 119o - 0736 
 120o - 0734 
 121o - 0879 
 122o - 0729 
 123o - 0926 
 124o - 0829 
 125o - 0830 
 126o - 0923 
 127o - 0845 
 128o - 0844 
 129o - 0775 
 130o - 0768 
 131o - 0820 
 132o - 0821 
 133o - 0771 
 134o - 0822 
 135o - 0818 
 136o - 0815 
 137o - 0843 
 138o - 0812 
 139o - 0730 
 140o - 0770 
 141o - 0816 
 142o - 0765 
 143o - 0767 
 144o - 0763 
 145o - 0817 
 146o - 0819 
 147o - 0766 
 148o - 0836 
