EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0882 
   2o - 0999 
   3o - 0998 
   4o - 0883 
   5o - 0884 
   6o - 0997 
   7o - 0993 
   8o - 0994 
   9o - 0996 
  10o - 0995 
  11o - 0990 
  12o - 0992 
  13o - 0989 
  14o - 0991 
  15o - 0987 
  16o - 0984 
  17o - 0986 
  18o - 0985 
  19o - 0983 
  20o - 0978 
  21o - 0979 
  22o - 0988 
  23o - 0980 
  24o - 0981 
  25o - 0973 
  26o - 0982 
  27o - 0972 
  28o - 0974 
  29o - 0976 
  30o - 0968 
  31o - 0969 
  32o - 0975 
  33o - 0967 
  34o - 0964 
  35o - 0962 
  36o - 0970 
  37o - 0963 
  38o - 0971 
  39o - 0960 
  40o - 0961 
  41o - 0885 
  42o - 0965 
  43o - 0886 
  44o - 0923 
  45o - 0914 
  46o - 0913 
  47o - 0921 
  48o - 0920 
  49o - 0912 
  50o - 0911 
  51o - 0910 
  52o - 0908 
  53o - 0904 
  54o - 0906 
  55o - 0966 
  56o - 0909 
  57o - 0907 
  58o - 0899 
  59o - 0919 
  60o - 0887 
  61o - 0905 
  62o - 0895 
  63o - 0902 
  64o - 0896 
  65o - 0900 
  66o - 0894 
  67o - 0901 
  68o - 0889 
  69o - 0892 
  70o - 0890 
  71o - 0903 
  72o - 0893 
  73o - 0898 
  74o - 0897 
  75o - 0977 
  76o - 0917 
  77o - 0888 
  78o - 0931 
  79o - 0891 
  80o - 0924 
  81o - 0877 
  82o - 0878 
  83o - 0915 
  84o - 0871 
  85o - 0859 
  86o - 0860 
  87o - 0861 
  88o - 0872 
  89o - 0855 
  90o - 0852 
  91o - 0873 
  92o - 0385 
  93o - 0845 
  94o - 0844 
  95o - 0843 
  96o - 0916 
  97o - 0851 
  98o - 0847 
  99o - 0380 
 100o - 0918 
 101o - 0842 
 102o - 0383 
 103o - 0957 
 104o - 0381 
 105o - 0959 
 106o - 0954 
 107o - 0953 
 108o - 0958 
 109o - 0952 
 110o - 0384 
 111o - 0946 
 112o - 0841 
 113o - 0955 
 114o - 0956 
 115o - 0951 
 116o - 0949 
 117o - 0943 
 118o - 0947 
 119o - 0937 
 120o - 0936 
 121o - 0940 
 122o - 0941 
 123o - 0942 
 124o - 0938 
 125o - 0933 
 126o - 0945 
 127o - 0944 
 128o - 0950 
 129o - 0930 
 130o - 0922 
 131o - 0926 
 132o - 0833 
 133o - 0929 
 134o - 0939 
 135o - 0925 
 136o - 0948 
 137o - 0934 
 138o - 0935 
 139o - 0927 
 140o - 0832 
 141o - 0834 
 142o - 0378 
 143o - 0827 
 144o - 0630 
 145o - 0928 
 146o - 0821 
 147o - 0379 
 148o - 0375 
