EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0996 
   2o - 0997 
   3o - 0998 
   4o - 0999 
   5o - 0992 
   6o - 0994 
   7o - 0993 
   8o - 0995 
   9o - 0982 
  10o - 0987 
  11o - 0986 
  12o - 0991 
  13o - 0985 
  14o - 0983 
  15o - 0984 
  16o - 0989 
  17o - 0974 
  18o - 0990 
  19o - 0977 
  20o - 0970 
  21o - 0980 
  22o - 0978 
  23o - 0981 
  24o - 0969 
  25o - 0979 
  26o - 0988 
  27o - 0976 
  28o - 0975 
  29o - 0965 
  30o - 0973 
  31o - 0972 
  32o - 0963 
  33o - 0967 
  34o - 0948 
  35o - 0971 
  36o - 0968 
  37o - 0962 
  38o - 0945 
  39o - 0946 
  40o - 0959 
  41o - 0961 
  42o - 0964 
  43o - 0966 
  44o - 0944 
  45o - 0947 
  46o - 0960 
  47o - 0953 
  48o - 0942 
  49o - 0951 
  50o - 0941 
  51o - 0940 
  52o - 0950 
  53o - 0943 
  54o - 0949 
  55o - 0955 
  56o - 0939 
  57o - 0957 
  58o - 0925 
  59o - 0937 
  60o - 0926 
  61o - 0936 
  62o - 0958 
  63o - 0938 
  64o - 0952 
  65o - 0954 
  66o - 0935 
  67o - 0956 
  68o - 0933 
  69o - 0932 
  70o - 0921 
  71o - 0920 
  72o - 0922 
  73o - 0929 
  74o - 0917 
  75o - 0934 
  76o - 0919 
  77o - 0915 
  78o - 0914 
  79o - 0923 
  80o - 0930 
  81o - 0924 
  82o - 0903 
  83o - 0928 
  84o - 0913 
  85o - 0911 
  86o - 0909 
  87o - 0927 
  88o - 0916 
  89o - 0931 
  90o - 0902 
  91o - 0901 
  92o - 0918 
  93o - 0905 
  94o - 0900 
  95o - 0897 
  96o - 0906 
  97o - 0904 
  98o - 0912 
  99o - 0899 
 100o - 0907 
 101o - 0896 
 102o - 0910 
 103o - 0908 
 104o - 0891 
 105o - 0895 
 106o - 0885 
 107o - 0893 
 108o - 0890 
 109o - 0889 
 110o - 0894 
 111o - 0892 
 112o - 0898 
 113o - 0887 
 114o - 0888 
 115o - 0886 
 116o - 0884 
 117o - 0883 
 118o - 0877 
 119o - 0870 
 120o - 0871 
 121o - 0880 
 122o - 0868 
 123o - 0879 
 124o - 0867 
 125o - 0882 
 126o - 0863 
 127o - 0862 
 128o - 0860 
 129o - 0861 
 130o - 0866 
 131o - 0881 
 132o - 0864 
 133o - 0859 
 134o - 0855 
 135o - 0869 
 136o - 0857 
 137o - 0856 
 138o - 0852 
 139o - 0854 
 140o - 0865 
 141o - 0850 
 142o - 0848 
 143o - 0847 
 144o - 0858 
 145o - 0846 
 146o - 0878 
 147o - 0844 
 148o - 0843 
