EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0979 
   2o - 0961 
   3o - 0977 
   4o - 0978 
   5o - 0963 
   6o - 0970 
   7o - 0972 
   8o - 0971 
   9o - 0967 
  10o - 0966 
  11o - 0984 
  12o - 0981 
  13o - 0983 
  14o - 0982 
  15o - 0994 
  16o - 0997 
  17o - 0995 
  18o - 0996 
  19o - 0962 
  20o - 0989 
  21o - 0992 
  22o - 0965 
  23o - 0990 
  24o - 0987 
  25o - 0993 
  26o - 0985 
  27o - 0980 
  28o - 0991 
  29o - 0988 
  30o - 0975 
  31o - 0976 
  32o - 0973 
  33o - 0969 
  34o - 0800 
  35o - 0974 
  36o - 0801 
  37o - 0964 
  38o - 0959 
  39o - 0986 
  40o - 0960 
  41o - 0958 
  42o - 0968 
  43o - 0799 
  44o - 0902 
  45o - 0803 
  46o - 0890 
  47o - 0891 
  48o - 0888 
  49o - 0938 
  50o - 0955 
  51o - 0802 
  52o - 0956 
  53o - 0884 
  54o - 0922 
  55o - 0957 
  56o - 0887 
  57o - 0921 
  58o - 0931 
  59o - 0804 
  60o - 0882 
  61o - 0883 
  62o - 0919 
  63o - 0809 
  64o - 0889 
  65o - 0954 
  66o - 0918 
  67o - 0906 
  68o - 0806 
  69o - 0920 
  70o - 0821 
  71o - 0808 
  72o - 0807 
  73o - 0999 
  74o - 0886 
  75o - 0905 
  76o - 0916 
  77o - 0951 
  78o - 0805 
  79o - 0953 
  80o - 0904 
  81o - 0946 
  82o - 0948 
  83o - 0917 
  84o - 0947 
  85o - 0940 
  86o - 0950 
  87o - 0998 
  88o - 0944 
  89o - 0952 
  90o - 0945 
  91o - 0939 
  92o - 0903 
  93o - 0943 
  94o - 0949 
  95o - 0936 
  96o - 0934 
  97o - 0928 
  98o - 0937 
  99o - 0935 
 100o - 0932 
 101o - 0941 
 102o - 0927 
 103o - 0923 
 104o - 0915 
 105o - 0925 
 106o - 0911 
 107o - 0929 
 108o - 0942 
 109o - 0913 
 110o - 0912 
 111o - 0930 
 112o - 0924 
 113o - 0909 
 114o - 0897 
 115o - 0898 
 116o - 0914 
 117o - 0933 
 118o - 0896 
 119o - 0926 
 120o - 0900 
 121o - 0899 
 122o - 0881 
 123o - 0895 
 124o - 0901 
 125o - 0894 
 126o - 0892 
 127o - 0908 
 128o - 0907 
 129o - 0880 
 130o - 0910 
 131o - 0885 
 132o - 0893 
 133o - 0872 
 134o - 0868 
 135o - 0865 
 136o - 0875 
 137o - 0871 
 138o - 0879 
 139o - 0859 
 140o - 0869 
 141o - 0866 
 142o - 0860 
 143o - 0874 
 144o - 0861 
 145o - 0870 
 146o - 0862 
 147o - 0864 
 148o - 0855 
