EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0982 
   2o - 0990 
   3o - 0983 
   4o - 0992 
   5o - 0991 
   6o - 0852 
   7o - 0973 
   8o - 0975 
   9o - 0851 
  10o - 0976 
  11o - 0849 
  12o - 0846 
  13o - 0847 
  14o - 0848 
  15o - 0850 
  16o - 0845 
  17o - 0843 
  18o - 0841 
  19o - 0842 
  20o - 0844 
  21o - 0840 
  22o - 0940 
  23o - 0883 
  24o - 0839 
  25o - 0838 
  26o - 0882 
  27o - 0835 
  28o - 0836 
  29o - 0878 
  30o - 0873 
  31o - 0837 
  32o - 0832 
  33o - 0834 
  34o - 0875 
  35o - 0833 
  36o - 0830 
  37o - 0831 
  38o - 0867 
  39o - 0871 
  40o - 0869 
  41o - 0828 
  42o - 0829 
  43o - 0827 
  44o - 0863 
  45o - 0865 
  46o - 0826 
  47o - 0825 
  48o - 0824 
  49o - 0860 
  50o - 0862 
  51o - 0856 
  52o - 0822 
  53o - 0859 
  54o - 0823 
  55o - 0857 
  56o - 0998 
  57o - 0853 
  58o - 0821 
  59o - 0999 
  60o - 0994 
  61o - 0997 
  62o - 0854 
  63o - 0995 
  64o - 0855 
  65o - 0996 
  66o - 0987 
  67o - 0989 
  68o - 0984 
  69o - 0986 
  70o - 0980 
  71o - 0981 
  72o - 0979 
  73o - 0985 
  74o - 0978 
  75o - 0977 
  76o - 0993 
  77o - 0988 
  78o - 0974 
  79o - 0972 
  80o - 0923 
  81o - 0930 
  82o - 0895 
  83o - 0936 
  84o - 0928 
  85o - 0922 
  86o - 0956 
  87o - 0952 
  88o - 0966 
  89o - 0967 
  90o - 0968 
  91o - 0969 
  92o - 0970 
  93o - 0950 
  94o - 0971 
  95o - 0951 
  96o - 0943 
  97o - 0965 
  98o - 0944 
  99o - 0964 
 100o - 0963 
 101o - 0960 
 102o - 0949 
 103o - 0961 
 104o - 0962 
 105o - 0958 
 106o - 0939 
 107o - 0959 
 108o - 0957 
 109o - 0914 
 110o - 0955 
 111o - 0946 
 112o - 0947 
 113o - 0945 
 114o - 0941 
 115o - 0954 
 116o - 0953 
 117o - 0938 
 118o - 0942 
 119o - 0948 
 120o - 0935 
 121o - 0933 
 122o - 0932 
 123o - 0934 
 124o - 0931 
 125o - 0937 
 126o - 0927 
 127o - 0929 
 128o - 0926 
 129o - 0925 
 130o - 0913 
 131o - 0921 
 132o - 0924 
 133o - 0917 
 134o - 0919 
 135o - 0909 
 136o - 0912 
 137o - 0910 
 138o - 0893 
 139o - 0920 
 140o - 0908 
 141o - 0916 
 142o - 0918 
 143o - 0915 
 144o - 0911 
 145o - 0907 
 146o - 0902 
 147o - 0903 
 148o - 0905 
