EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0985 
   2o - 0992 
   3o - 0986 
   4o - 0993 
   5o - 0987 
   6o - 0984 
   7o - 0969 
   8o - 0976 
   9o - 0975 
  10o - 0970 
  11o - 0965 
  12o - 0964 
  13o - 0966 
  14o - 0968 
  15o - 0961 
  16o - 0967 
  17o - 0962 
  18o - 0907 
  19o - 0910 
  20o - 0908 
  21o - 0902 
  22o - 0899 
  23o - 0912 
  24o - 0926 
  25o - 0928 
  26o - 0895 
  27o - 0900 
  28o - 0898 
  29o - 0927 
  30o - 0929 
  31o - 0943 
  32o - 0894 
  33o - 0945 
  34o - 0889 
  35o - 0905 
  36o - 0901 
  37o - 0906 
  38o - 0939 
  39o - 0930 
  40o - 0891 
  41o - 0935 
  42o - 0896 
  43o - 0903 
  44o - 0934 
  45o - 0971 
  46o - 0933 
  47o - 0897 
  48o - 0931 
  49o - 0972 
  50o - 0947 
  51o - 0999 
  52o - 0936 
  53o - 0994 
  54o - 0995 
  55o - 0938 
  56o - 0946 
  57o - 0997 
  58o - 0998 
  59o - 0990 
  60o - 0988 
  61o - 0974 
  62o - 0937 
  63o - 0973 
  64o - 0978 
  65o - 0991 
  66o - 0996 
  67o - 0960 
  68o - 0981 
  69o - 0982 
  70o - 0983 
  71o - 0977 
  72o - 0989 
  73o - 0958 
  74o - 0979 
  75o - 0956 
  76o - 0959 
  77o - 0951 
  78o - 0950 
  79o - 0954 
  80o - 0963 
  81o - 0952 
  82o - 0944 
  83o - 0980 
  84o - 0948 
  85o - 0957 
  86o - 0953 
  87o - 0949 
  88o - 0924 
  89o - 0941 
  90o - 0942 
  91o - 0955 
  92o - 0932 
  93o - 0923 
  94o - 0922 
  95o - 0918 
  96o - 0921 
  97o - 0916 
  98o - 0940 
  99o - 0917 
 100o - 0914 
 101o - 0925 
 102o - 0915 
 103o - 0920 
 104o - 0904 
 105o - 0892 
 106o - 0919 
 107o - 0893 
 108o - 0913 
 109o - 0888 
 110o - 0887 
 111o - 0911 
 112o - 0886 
 113o - 0885 
 114o - 0884 
 115o - 0881 
 116o - 0880 
 117o - 0883 
 118o - 0909 
 119o - 0876 
 120o - 0875 
 121o - 0879 
 122o - 0878 
 123o - 0874 
 124o - 0872 
 125o - 0890 
 126o - 0882 
 127o - 0867 
 128o - 0871 
 129o - 0865 
 130o - 0868 
 131o - 0870 
 132o - 0873 
 133o - 0877 
 134o - 0869 
 135o - 0866 
 136o - 0862 
 137o - 0855 
 138o - 0858 
 139o - 0863 
 140o - 0864 
 141o - 0860 
 142o - 0852 
 143o - 0861 
 144o - 0856 
 145o - 0857 
 146o - 0854 
 147o - 0845 
 148o - 0851 
