EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0826 
   2o - 0829 
   3o - 0828 
   4o - 0827 
   5o - 0868 
   6o - 0821 
   7o - 0825 
   8o - 0823 
   9o - 0822 
  10o - 0824 
  11o - 0814 
  12o - 0813 
  13o - 0800 
  14o - 0788 
  15o - 0789 
  16o - 0790 
  17o - 0799 
  18o - 0815 
  19o - 0774 
  20o - 0773 
  21o - 0798 
  22o - 0764 
  23o - 0745 
  24o - 0746 
  25o - 0763 
  26o - 0761 
  27o - 0732 
  28o - 0762 
  29o - 0720 
  30o - 0721 
  31o - 0722 
  32o - 0731 
  33o - 0730 
  34o - 0717 
  35o - 0715 
  36o - 0714 
  37o - 0718 
  38o - 0719 
  39o - 0710 
  40o - 0711 
  41o - 0713 
  42o - 0712 
  43o - 0716 
  44o - 0723 
  45o - 0640 
  46o - 0708 
  47o - 0709 
  48o - 0637 
  49o - 0635 
  50o - 0633 
  51o - 0636 
  52o - 0634 
  53o - 0632 
  54o - 0627 
  55o - 0631 
  56o - 0639 
  57o - 0638 
  58o - 0628 
  59o - 0994 
  60o - 0629 
  61o - 0985 
  62o - 0990 
  63o - 0978 
  64o - 0977 
  65o - 0993 
  66o - 0984 
  67o - 0989 
  68o - 0630 
  69o - 0966 
  70o - 0975 
  71o - 0972 
  72o - 0979 
  73o - 0976 
  74o - 0958 
  75o - 0963 
  76o - 0973 
  77o - 0965 
  78o - 0959 
  79o - 0944 
  80o - 0957 
  81o - 0956 
  82o - 0964 
  83o - 0974 
  84o - 0940 
  85o - 0938 
  86o - 0945 
  87o - 0939 
  88o - 0943 
  89o - 0941 
  90o - 0999 
  91o - 0937 
  92o - 0998 
  93o - 0991 
  94o - 0996 
  95o - 0992 
  96o - 0988 
  97o - 0942 
  98o - 0987 
  99o - 0995 
 100o - 0982 
 101o - 0986 
 102o - 0983 
 103o - 0981 
 104o - 0968 
 105o - 0997 
 106o - 0970 
 107o - 0980 
 108o - 0955 
 109o - 0971 
 110o - 0961 
 111o - 0960 
 112o - 0967 
 113o - 0969 
 114o - 0962 
 115o - 0952 
 116o - 0953 
 117o - 0947 
 118o - 0948 
 119o - 0949 
 120o - 0936 
 121o - 0946 
 122o - 0931 
 123o - 0954 
 124o - 0930 
 125o - 0950 
 126o - 0929 
 127o - 0927 
 128o - 0926 
 129o - 0928 
 130o - 0934 
 131o - 0933 
 132o - 0923 
 133o - 0924 
 134o - 0951 
 135o - 0932 
 136o - 0935 
 137o - 0915 
 138o - 0919 
 139o - 0916 
 140o - 0922 
 141o - 0917 
 142o - 0921 
 143o - 0925 
 144o - 0920 
 145o - 0914 
 146o - 0912 
 147o - 0910 
 148o - 0913 
