EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0679 
   2o - 0662 
   3o - 0680 
   4o - 0661 
   5o - 0660 
   6o - 0689 
   7o - 0686 
   8o - 0690 
   9o - 0692 
  10o - 0681 
  11o - 0683 
  12o - 0999 
  13o - 0685 
  14o - 0998 
  15o - 0996 
  16o - 0994 
  17o - 0682 
  18o - 0995 
  19o - 0993 
  20o - 0992 
  21o - 0990 
  22o - 0997 
  23o - 0988 
  24o - 0991 
  25o - 0752 
  26o - 0753 
  27o - 0986 
  28o - 0989 
  29o - 0702 
  30o - 0750 
  31o - 0704 
  32o - 0707 
  33o - 0701 
  34o - 0703 
  35o - 0722 
  36o - 0748 
  37o - 0736 
  38o - 0987 
  39o - 0723 
  40o - 0727 
  41o - 0735 
  42o - 0733 
  43o - 0711 
  44o - 0984 
  45o - 0725 
  46o - 0731 
  47o - 0730 
  48o - 0985 
  49o - 0982 
  50o - 0728 
  51o - 0983 
  52o - 0747 
  53o - 0979 
  54o - 0981 
  55o - 0977 
  56o - 0974 
  57o - 0980 
  58o - 0973 
  59o - 0971 
  60o - 0970 
  61o - 0976 
  62o - 0972 
  63o - 0965 
  64o - 0967 
  65o - 0966 
  66o - 0969 
  67o - 0968 
  68o - 0975 
  69o - 0964 
  70o - 0978 
  71o - 0959 
  72o - 0962 
  73o - 0954 
  74o - 0963 
  75o - 0955 
  76o - 0961 
  77o - 0958 
  78o - 0956 
  79o - 0950 
  80o - 0951 
  81o - 0952 
  82o - 0949 
  83o - 0944 
  84o - 0946 
  85o - 0957 
  86o - 0947 
  87o - 0945 
  88o - 0960 
  89o - 0941 
  90o - 0943 
  91o - 0953 
  92o - 0948 
  93o - 0942 
  94o - 0940 
  95o - 0937 
  96o - 0939 
  97o - 0936 
  98o - 0935 
  99o - 0930 
 100o - 0933 
 101o - 0929 
 102o - 0934 
 103o - 0938 
 104o - 0824 
 105o - 0932 
 106o - 0928 
 107o - 0822 
 108o - 0931 
 109o - 0925 
 110o - 0927 
 111o - 0926 
 112o - 0820 
 113o - 0819 
 114o - 0923 
 115o - 0924 
 116o - 0922 
 117o - 0821 
 118o - 0823 
 119o - 0919 
 120o - 0921 
 121o - 0917 
 122o - 0916 
 123o - 0910 
 124o - 0914 
 125o - 0920 
 126o - 0915 
 127o - 0918 
 128o - 0911 
 129o - 0912 
 130o - 0905 
 131o - 0906 
 132o - 0913 
 133o - 0904 
 134o - 0907 
 135o - 0902 
 136o - 0908 
 137o - 0909 
 138o - 0903 
 139o - 0900 
 140o - 0898 
 141o - 0895 
 142o - 0896 
 143o - 0897 
 144o - 0899 
 145o - 0890 
 146o - 0892 
 147o - 0886 
 148o - 0889 
