EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0879 
   2o - 0878 
   3o - 0876 
   4o - 0880 
   5o - 0877 
   6o - 0871 
   7o - 0872 
   8o - 0875 
   9o - 0874 
  10o - 0861 
  11o - 0856 
  12o - 0860 
  13o - 0873 
  14o - 0870 
  15o - 0859 
  16o - 0851 
  17o - 0848 
  18o - 0855 
  19o - 0845 
  20o - 0840 
  21o - 0835 
  22o - 0852 
  23o - 0841 
  24o - 0844 
  25o - 0831 
  26o - 0838 
  27o - 0830 
  28o - 0834 
  29o - 0826 
  30o - 0818 
  31o - 0815 
  32o - 0814 
  33o - 0819 
  34o - 0827 
  35o - 0805 
  36o - 0822 
  37o - 0807 
  38o - 0804 
  39o - 0810 
  40o - 0800 
  41o - 0811 
  42o - 0801 
  43o - 0795 
  44o - 0782 
  45o - 0783 
  46o - 0797 
  47o - 0781 
  48o - 0784 
  49o - 0794 
  50o - 0996 
  51o - 0999 
  52o - 0997 
  53o - 0796 
  54o - 0992 
  55o - 0991 
  56o - 0780 
  57o - 0994 
  58o - 0990 
  59o - 0986 
  60o - 0989 
  61o - 0995 
  62o - 0998 
  63o - 0981 
  64o - 0993 
  65o - 0987 
  66o - 0988 
  67o - 0982 
  68o - 0977 
  69o - 0983 
  70o - 0984 
  71o - 0978 
  72o - 0980 
  73o - 0971 
  74o - 0979 
  75o - 0972 
  76o - 0975 
  77o - 0985 
  78o - 0973 
  79o - 0969 
  80o - 0976 
  81o - 0974 
  82o - 0967 
  83o - 0970 
  84o - 0963 
  85o - 0965 
  86o - 0962 
  87o - 0968 
  88o - 0961 
  89o - 0966 
  90o - 0957 
  91o - 0956 
  92o - 0960 
  93o - 0958 
  94o - 0959 
  95o - 0951 
  96o - 0954 
  97o - 0952 
  98o - 0964 
  99o - 0953 
 100o - 0955 
 101o - 0948 
 102o - 0946 
 103o - 0947 
 104o - 0943 
 105o - 0942 
 106o - 0944 
 107o - 0949 
 108o - 0950 
 109o - 0939 
 110o - 0940 
 111o - 0937 
 112o - 0936 
 113o - 0945 
 114o - 0933 
 115o - 0938 
 116o - 0941 
 117o - 0932 
 118o - 0929 
 119o - 0926 
 120o - 0934 
 121o - 0928 
 122o - 0930 
 123o - 0927 
 124o - 0935 
 125o - 0922 
 126o - 0923 
 127o - 0931 
 128o - 0920 
 129o - 0921 
 130o - 0918 
 131o - 0925 
 132o - 0919 
 133o - 0917 
 134o - 0924 
 135o - 0914 
 136o - 0916 
 137o - 0911 
 138o - 0912 
 139o - 0915 
 140o - 0913 
 141o - 0910 
 142o - 0907 
 143o - 0906 
 144o - 0909 
 145o - 0903 
 146o - 0901 
 147o - 0905 
 148o - 0904 
