EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0994 
   2o - 0998 
   3o - 0992 
   4o - 0999 
   5o - 0995 
   6o - 0989 
   7o - 0987 
   8o - 0990 
   9o - 0988 
  10o - 0955 
  11o - 0991 
  12o - 0935 
  13o - 0937 
  14o - 0963 
  15o - 0936 
  16o - 0933 
  17o - 0949 
  18o - 0964 
  19o - 0956 
  20o - 0891 
  21o - 0950 
  22o - 0934 
  23o - 0889 
  24o - 0993 
  25o - 0661 
  26o - 0660 
  27o - 0997 
  28o - 0663 
  29o - 0890 
  30o - 0888 
  31o - 0996 
  32o - 0884 
  33o - 0885 
  34o - 0882 
  35o - 0985 
  36o - 0883 
  37o - 0986 
  38o - 0880 
  39o - 0887 
  40o - 0877 
  41o - 0876 
  42o - 0879 
  43o - 0984 
  44o - 0874 
  45o - 0873 
  46o - 0878 
  47o - 0665 
  48o - 0875 
  49o - 0664 
  50o - 0983 
  51o - 0981 
  52o - 0982 
  53o - 0740 
  54o - 0738 
  55o - 0719 
  56o - 0741 
  57o - 0980 
  58o - 0737 
  59o - 0703 
  60o - 0978 
  61o - 0666 
  62o - 0979 
  63o - 0698 
  64o - 0705 
  65o - 0976 
  66o - 0975 
  67o - 0977 
  68o - 0696 
  69o - 0694 
  70o - 0697 
  71o - 0972 
  72o - 0669 
  73o - 0971 
  74o - 0973 
  75o - 0967 
  76o - 0970 
  77o - 0968 
  78o - 0966 
  79o - 0974 
  80o - 0969 
  81o - 0960 
  82o - 0965 
  83o - 0959 
  84o - 0961 
  85o - 0962 
  86o - 0957 
  87o - 0952 
  88o - 0954 
  89o - 0953 
  90o - 0948 
  91o - 0945 
  92o - 0958 
  93o - 0946 
  94o - 0947 
  95o - 0943 
  96o - 0944 
  97o - 0951 
  98o - 0940 
  99o - 0942 
 100o - 0939 
 101o - 0931 
 102o - 0941 
 103o - 0930 
 104o - 0938 
 105o - 0925 
 106o - 0927 
 107o - 0928 
 108o - 0929 
 109o - 0932 
 110o - 0924 
 111o - 0923 
 112o - 0920 
 113o - 0922 
 114o - 0926 
 115o - 0921 
 116o - 0916 
 117o - 0919 
 118o - 0915 
 119o - 0918 
 120o - 0917 
 121o - 0861 
 122o - 0862 
 123o - 0914 
 124o - 0867 
 125o - 0826 
 126o - 0827 
 127o - 0820 
 128o - 0864 
 129o - 0821 
 130o - 0913 
 131o - 0898 
 132o - 0816 
 133o - 0912 
 134o - 0814 
 135o - 0896 
 136o - 0894 
 137o - 0895 
 138o - 0911 
 139o - 0893 
 140o - 0900 
 141o - 0906 
 142o - 0910 
 143o - 0907 
 144o - 0909 
 145o - 0908 
 146o - 0905 
 147o - 0871 
 148o - 0904 
