EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0930 
   2o - 0929 
   3o - 0927 
   4o - 0926 
   5o - 0928 
   6o - 0949 
   7o - 0950 
   8o - 0951 
   9o - 0953 
  10o - 0952 
  11o - 0931 
  12o - 0943 
  13o - 0942 
  14o - 0938 
  15o - 0932 
  16o - 0933 
  17o - 0937 
  18o - 0934 
  19o - 0939 
  20o - 0935 
  21o - 0944 
  22o - 0936 
  23o - 0995 
  24o - 0940 
  25o - 0990 
  26o - 0991 
  27o - 0992 
  28o - 0989 
  29o - 0941 
  30o - 0987 
  31o - 0984 
  32o - 0988 
  33o - 0985 
  34o - 0983 
  35o - 0961 
  36o - 0986 
  37o - 0960 
  38o - 0999 
  39o - 0993 
  40o - 0997 
  41o - 0981 
  42o - 0982 
  43o - 0994 
  44o - 0998 
  45o - 0977 
  46o - 0979 
  47o - 0996 
  48o - 0976 
  49o - 0978 
  50o - 0980 
  51o - 0972 
  52o - 0973 
  53o - 0975 
  54o - 0967 
  55o - 0974 
  56o - 0970 
  57o - 0971 
  58o - 0969 
  59o - 0963 
  60o - 0964 
  61o - 0954 
  62o - 0966 
  63o - 0962 
  64o - 0968 
  65o - 0957 
  66o - 0965 
  67o - 0955 
  68o - 0958 
  69o - 0687 
  70o - 0683 
  71o - 0686 
  72o - 0681 
  73o - 0948 
  74o - 0956 
  75o - 0694 
  76o - 0959 
  77o - 0947 
  78o - 0689 
  79o - 0692 
  80o - 0680 
  81o - 0696 
  82o - 0691 
  83o - 0925 
  84o - 0924 
  85o - 0879 
  86o - 0900 
  87o - 0899 
  88o - 0890 
  89o - 0888 
  90o - 0886 
  91o - 0891 
  92o - 0889 
  93o - 0885 
  94o - 0876 
  95o - 0878 
  96o - 0883 
  97o - 0884 
  98o - 0887 
  99o - 0875 
 100o - 0844 
 101o - 0843 
 102o - 0873 
 103o - 0845 
 104o - 0846 
 105o - 0839 
 106o - 0841 
 107o - 0838 
 108o - 0874 
 109o - 0840 
 110o - 0834 
 111o - 0836 
 112o - 0835 
 113o - 0842 
 114o - 0828 
 115o - 0833 
 116o - 0830 
 117o - 0837 
 118o - 0831 
 119o - 0826 
 120o - 0827 
 121o - 0824 
 122o - 0825 
 123o - 0829 
 124o - 0736 
 125o - 0946 
 126o - 0945 
 127o - 0732 
 128o - 0832 
 129o - 0726 
 130o - 0724 
 131o - 0733 
 132o - 0729 
 133o - 0657 
 134o - 0730 
 135o - 0718 
 136o - 0723 
 137o - 0711 
 138o - 0707 
 139o - 0702 
 140o - 0712 
 141o - 0704 
 142o - 0719 
 143o - 0780 
 144o - 0816 
 145o - 0716 
 146o - 0922 
 147o - 0923 
 148o - 0701 
