EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0995 
   2o - 0997 
   3o - 0998 
   4o - 0999 
   5o - 0996 
   6o - 0992 
   7o - 0993 
   8o - 0994 
   9o - 0986 
  10o - 0985 
  11o - 0990 
  12o - 0988 
  13o - 0989 
  14o - 0987 
  15o - 0981 
  16o - 0984 
  17o - 0982 
  18o - 0978 
  19o - 0980 
  20o - 0991 
  21o - 0979 
  22o - 0975 
  23o - 0983 
  24o - 0976 
  25o - 0974 
  26o - 0972 
  27o - 0977 
  28o - 0971 
  29o - 0967 
  30o - 0968 
  31o - 0966 
  32o - 0973 
  33o - 0965 
  34o - 0962 
  35o - 0961 
  36o - 0970 
  37o - 0964 
  38o - 0963 
  39o - 0955 
  40o - 0957 
  41o - 0969 
  42o - 0959 
  43o - 0952 
  44o - 0958 
  45o - 0954 
  46o - 0956 
  47o - 0953 
  48o - 0947 
  49o - 0946 
  50o - 0949 
  51o - 0945 
  52o - 0950 
  53o - 0951 
  54o - 0960 
  55o - 0948 
  56o - 0935 
  57o - 0940 
  58o - 0942 
  59o - 0938 
  60o - 0937 
  61o - 0939 
  62o - 0931 
  63o - 0932 
  64o - 0936 
  65o - 0944 
  66o - 0943 
  67o - 0933 
  68o - 0925 
  69o - 0934 
  70o - 0928 
  71o - 0941 
  72o - 0930 
  73o - 0929 
  74o - 0926 
  75o - 0922 
  76o - 0917 
  77o - 0924 
  78o - 0923 
  79o - 0916 
  80o - 0918 
  81o - 0919 
  82o - 0910 
  83o - 0914 
  84o - 0911 
  85o - 0913 
  86o - 0921 
  87o - 0906 
  88o - 0908 
  89o - 0915 
  90o - 0912 
  91o - 0927 
  92o - 0904 
  93o - 0905 
  94o - 0900 
  95o - 0903 
  96o - 0909 
  97o - 0901 
  98o - 0896 
  99o - 0920 
 100o - 0899 
 101o - 0907 
 102o - 0902 
 103o - 0895 
 104o - 0892 
 105o - 0890 
 106o - 0894 
 107o - 0887 
 108o - 0898 
 109o - 0889 
 110o - 0897 
 111o - 0888 
 112o - 0891 
 113o - 0893 
 114o - 0882 
 115o - 0881 
 116o - 0879 
 117o - 0875 
 118o - 0878 
 119o - 0876 
 120o - 0886 
 121o - 0884 
 122o - 0880 
 123o - 0883 
 124o - 0885 
 125o - 0871 
 126o - 0867 
 127o - 0870 
 128o - 0874 
 129o - 0865 
 130o - 0868 
 131o - 0872 
 132o - 0866 
 133o - 0861 
 134o - 0863 
 135o - 0869 
 136o - 0877 
 137o - 0862 
 138o - 0873 
 139o - 0855 
 140o - 0856 
 141o - 0864 
 142o - 0859 
 143o - 0852 
 144o - 0854 
 145o - 0857 
 146o - 0853 
 147o - 0851 
 148o - 0858 
