EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0914 
   2o - 0916 
   3o - 0915 
   4o - 0898 
   5o - 0897 
   6o - 0993 
   7o - 0917 
   8o - 0986 
   9o - 0985 
  10o - 0990 
  11o - 0988 
  12o - 0989 
  13o - 0995 
  14o - 0987 
  15o - 0991 
  16o - 0992 
  17o - 0997 
  18o - 0864 
  19o - 0994 
  20o - 0871 
  21o - 0996 
  22o - 0865 
  23o - 0870 
  24o - 0875 
  25o - 0866 
  26o - 0878 
  27o - 0872 
  28o - 0852 
  29o - 0882 
  30o - 0881 
  31o - 0887 
  32o - 0888 
  33o - 0940 
  34o - 0983 
  35o - 0980 
  36o - 0964 
  37o - 0896 
  38o - 0950 
  39o - 0958 
  40o - 0937 
  41o - 0936 
  42o - 0939 
  43o - 0999 
  44o - 0998 
  45o - 0935 
  46o - 0960 
  47o - 0933 
  48o - 0934 
  49o - 0982 
  50o - 0978 
  51o - 0981 
  52o - 0979 
  53o - 0938 
  54o - 0974 
  55o - 0975 
  56o - 0932 
  57o - 0973 
  58o - 0971 
  59o - 0969 
  60o - 0984 
  61o - 0970 
  62o - 0977 
  63o - 0966 
  64o - 0967 
  65o - 0968 
  66o - 0972 
  67o - 0976 
  68o - 0956 
  69o - 0961 
  70o - 0959 
  71o - 0957 
  72o - 0962 
  73o - 0965 
  74o - 0963 
  75o - 0951 
  76o - 0954 
  77o - 0952 
  78o - 0949 
  79o - 0945 
  80o - 0946 
  81o - 0953 
  82o - 0955 
  83o - 0944 
  84o - 0837 
  85o - 0948 
  86o - 0947 
  87o - 0942 
  88o - 0941 
  89o - 0943 
  90o - 0929 
  91o - 0928 
  92o - 0930 
  93o - 0835 
  94o - 0931 
  95o - 0924 
  96o - 0926 
  97o - 0927 
  98o - 0925 
  99o - 0836 
 100o - 0918 
 101o - 0921 
 102o - 0923 
 103o - 0922 
 104o - 0920 
 105o - 0909 
 106o - 0913 
 107o - 0919 
 108o - 0911 
 109o - 0910 
 110o - 0906 
 111o - 0904 
 112o - 0907 
 113o - 0912 
 114o - 0905 
 115o - 0902 
 116o - 0908 
 117o - 0900 
 118o - 0903 
 119o - 0892 
 120o - 0891 
 121o - 0893 
 122o - 0901 
 123o - 0894 
 124o - 0884 
 125o - 0889 
 126o - 0899 
 127o - 0895 
 128o - 0880 
 129o - 0890 
 130o - 0883 
 131o - 0876 
 132o - 0879 
 133o - 0885 
 134o - 0874 
 135o - 0886 
 136o - 0860 
 137o - 0858 
 138o - 0843 
 139o - 0859 
 140o - 0877 
 141o - 0840 
 142o - 0873 
 143o - 0844 
 144o - 0839 
 145o - 0855 
 146o - 0842 
 147o - 0863 
 148o - 0846 
