EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0995 
   2o - 0999 
   3o - 0996 
   4o - 0997 
   5o - 0998 
   6o - 0991 
   7o - 0990 
   8o - 0992 
   9o - 0993 
  10o - 0994 
  11o - 0986 
  12o - 0989 
  13o - 0987 
  14o - 0976 
  15o - 0985 
  16o - 0988 
  17o - 0978 
  18o - 0977 
  19o - 0984 
  20o - 0982 
  21o - 0980 
  22o - 0972 
  23o - 0971 
  24o - 0974 
  25o - 0973 
  26o - 0979 
  27o - 0970 
  28o - 0981 
  29o - 0975 
  30o - 0960 
  31o - 0961 
  32o - 0967 
  33o - 0958 
  34o - 0807 
  35o - 0957 
  36o - 0983 
  37o - 0968 
  38o - 0959 
  39o - 0962 
  40o - 0969 
  41o - 0792 
  42o - 0802 
  43o - 0796 
  44o - 0805 
  45o - 0729 
  46o - 0964 
  47o - 0731 
  48o - 0734 
  49o - 0733 
  50o - 0732 
  51o - 0748 
  52o - 0730 
  53o - 0771 
  54o - 0766 
  55o - 0767 
  56o - 0965 
  57o - 0966 
  58o - 0755 
  59o - 0776 
  60o - 0745 
  61o - 0782 
  62o - 0956 
  63o - 0787 
  64o - 0751 
  65o - 0963 
  66o - 0950 
  67o - 0954 
  68o - 0788 
  69o - 0951 
  70o - 0735 
  71o - 0737 
  72o - 0736 
  73o - 0949 
  74o - 0952 
  75o - 0955 
  76o - 0941 
  77o - 0942 
  78o - 0953 
  79o - 0947 
  80o - 0945 
  81o - 0948 
  82o - 0943 
  83o - 0940 
  84o - 0936 
  85o - 0931 
  86o - 0932 
  87o - 0944 
  88o - 0937 
  89o - 0938 
  90o - 0939 
  91o - 0934 
  92o - 0946 
  93o - 0930 
  94o - 0933 
  95o - 0923 
  96o - 0920 
  97o - 0926 
  98o - 0928 
  99o - 0935 
 100o - 0924 
 101o - 0927 
 102o - 0929 
 103o - 0921 
 104o - 0925 
 105o - 0922 
 106o - 0913 
 107o - 0914 
 108o - 0919 
 109o - 0917 
 110o - 0912 
 111o - 0911 
 112o - 0918 
 113o - 0916 
 114o - 0910 
 115o - 0915 
 116o - 0909 
 117o - 0906 
 118o - 0901 
 119o - 0904 
 120o - 0900 
 121o - 0908 
 122o - 0903 
 123o - 0905 
 124o - 0902 
 125o - 0897 
 126o - 0907 
 127o - 0894 
 128o - 0893 
 129o - 0896 
 130o - 0890 
 131o - 0899 
 132o - 0892 
 133o - 0898 
 134o - 0885 
 135o - 0886 
 136o - 0889 
 137o - 0888 
 138o - 0883 
 139o - 0895 
 140o - 0887 
 141o - 0884 
 142o - 0882 
 143o - 0891 
 144o - 0876 
 145o - 0875 
 146o - 0877 
 147o - 0879 
 148o - 0872 
