EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0995 
   2o - 0997 
   3o - 0999 
   4o - 0998 
   5o - 0996 
   6o - 0993 
   7o - 0990 
   8o - 0987 
   9o - 0992 
  10o - 0991 
  11o - 0985 
  12o - 0988 
  13o - 0986 
  14o - 0989 
  15o - 0980 
  16o - 0983 
  17o - 0981 
  18o - 0976 
  19o - 0984 
  20o - 0979 
  21o - 0994 
  22o - 0975 
  23o - 0978 
  24o - 0977 
  25o - 0972 
  26o - 0971 
  27o - 0970 
  28o - 0973 
  29o - 0982 
  30o - 0974 
  31o - 0967 
  32o - 0965 
  33o - 0966 
  34o - 0961 
  35o - 0968 
  36o - 0962 
  37o - 0963 
  38o - 0960 
  39o - 0957 
  40o - 0958 
  41o - 0956 
  42o - 0964 
  43o - 0969 
  44o - 0896 
  45o - 0895 
  46o - 0870 
  47o - 0959 
  48o - 0877 
  49o - 0866 
  50o - 0851 
  51o - 0864 
  52o - 0852 
  53o - 0853 
  54o - 0861 
  55o - 0862 
  56o - 0828 
  57o - 0839 
  58o - 0829 
  59o - 0837 
  60o - 0823 
  61o - 0798 
  62o - 0808 
  63o - 0838 
  64o - 0800 
  65o - 0795 
  66o - 0789 
  67o - 0791 
  68o - 0814 
  69o - 0792 
  70o - 0786 
  71o - 0785 
  72o - 0783 
  73o - 0790 
  74o - 0787 
  75o - 0708 
  76o - 0709 
  77o - 0758 
  78o - 0784 
  79o - 0759 
  80o - 0707 
  81o - 0712 
  82o - 0710 
  83o - 0752 
  84o - 0753 
  85o - 0711 
  86o - 0730 
  87o - 0738 
  88o - 0731 
  89o - 0739 
  90o - 0729 
  91o - 0727 
  92o - 0725 
  93o - 0726 
  94o - 0740 
  95o - 0728 
  96o - 0720 
  97o - 0724 
  98o - 0722 
  99o - 0723 
 100o - 0721 
 101o - 0716 
 102o - 0715 
 103o - 0719 
 104o - 0717 
 105o - 0718 
 106o - 0713 
 107o - 0954 
 108o - 0714 
 109o - 0955 
 110o - 0953 
 111o - 0950 
 112o - 0949 
 113o - 0952 
 114o - 0948 
 115o - 0945 
 116o - 0951 
 117o - 0943 
 118o - 0944 
 119o - 0947 
 120o - 0942 
 121o - 0941 
 122o - 0946 
 123o - 0940 
 124o - 0938 
 125o - 0939 
 126o - 0935 
 127o - 0936 
 128o - 0937 
 129o - 0933 
 130o - 0934 
 131o - 0930 
 132o - 0929 
 133o - 0932 
 134o - 0931 
 135o - 0928 
 136o - 0927 
 137o - 0924 
 138o - 0921 
 139o - 0926 
 140o - 0923 
 141o - 0925 
 142o - 0919 
 143o - 0920 
 144o - 0918 
 145o - 0922 
 146o - 0917 
 147o - 0915 
 148o - 0913 
