EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0971 
   2o - 0950 
   3o - 0970 
   4o - 0979 
   5o - 0980 
   6o - 0948 
   7o - 0951 
   8o - 0949 
   9o - 0968 
  10o - 0969 
  11o - 0946 
  12o - 0947 
  13o - 0912 
  14o - 0894 
  15o - 0798 
  16o - 0797 
  17o - 0796 
  18o - 0914 
  19o - 0913 
  20o - 0899 
  21o - 0848 
  22o - 0852 
  23o - 0850 
  24o - 0851 
  25o - 0853 
  26o - 0855 
  27o - 0856 
  28o - 0854 
  29o - 0849 
  30o - 0857 
  31o - 0863 
  32o - 0866 
  33o - 0885 
  34o - 0861 
  35o - 0999 
  36o - 0877 
  37o - 0878 
  38o - 0893 
  39o - 0876 
  40o - 0997 
  41o - 0996 
  42o - 0889 
  43o - 0994 
  44o - 0995 
  45o - 0998 
  46o - 0993 
  47o - 0989 
  48o - 0991 
  49o - 0990 
  50o - 0984 
  51o - 0985 
  52o - 0986 
  53o - 0988 
  54o - 0992 
  55o - 0983 
  56o - 0987 
  57o - 0977 
  58o - 0978 
  59o - 0972 
  60o - 0981 
  61o - 0974 
  62o - 0976 
  63o - 0967 
  64o - 0975 
  65o - 0966 
  66o - 0964 
  67o - 0965 
  68o - 0973 
  69o - 0982 
  70o - 0960 
  71o - 0963 
  72o - 0868 
  73o - 0867 
  74o - 0944 
  75o - 0870 
  76o - 0961 
  77o - 0959 
  78o - 0962 
  79o - 0945 
  80o - 0943 
  81o - 0925 
  82o - 0869 
  83o - 0957 
  84o - 0958 
  85o - 0924 
  86o - 0820 
  87o - 0871 
  88o - 0956 
  89o - 0897 
  90o - 0955 
  91o - 0911 
  92o - 0910 
  93o - 0923 
  94o - 0888 
  95o - 0922 
  96o - 0892 
  97o - 0954 
  98o - 0898 
  99o - 0953 
 100o - 0881 
 101o - 0875 
 102o - 0883 
 103o - 0891 
 104o - 0884 
 105o - 0874 
 106o - 0882 
 107o - 0952 
 108o - 0942 
 109o - 0937 
 110o - 0936 
 111o - 0941 
 112o - 0939 
 113o - 0940 
 114o - 0938 
 115o - 0934 
 116o - 0933 
 117o - 0930 
 118o - 0935 
 119o - 0932 
 120o - 0931 
 121o - 0928 
 122o - 0926 
 123o - 0929 
 124o - 0921 
 125o - 0916 
 126o - 0919 
 127o - 0918 
 128o - 0927 
 129o - 0917 
 130o - 0908 
 131o - 0915 
 132o - 0909 
 133o - 0906 
 134o - 0907 
 135o - 0920 
 136o - 0901 
 137o - 0902 
 138o - 0905 
 139o - 0896 
 140o - 0900 
 141o - 0890 
 142o - 0903 
 143o - 0895 
 144o - 0880 
 145o - 0879 
 146o - 0887 
 147o - 0886 
 148o - 0872 
