EP2 - Ciclistas!
 297 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA   1 ***

Ranking - Rodada 1:
   1o - 0297 
   2o - 0296 
   3o - 0298 
   4o - 0299 
   5o - 0295 
   6o - 0292 
   7o - 0293 
   8o - 0291 
   9o - 0294 
  10o - 0290 
  11o - 0286 
  12o - 0285 
  13o - 0288 
  14o - 0289 
  15o - 0282 
  16o - 0284 
  17o - 0281 
  18o - 0283 
  19o - 0287 
  20o - 0219 
  21o - 0278 
  22o - 0279 
  23o - 0214 
  24o - 0280 
  25o - 0277 
  26o - 0274 
  27o - 0276 
  28o - 0222 
  29o - 0275 
  30o - 0231 
  31o - 0223 
  32o - 0232 
  33o - 0230 
  34o - 0193 
  35o - 0197 
  36o - 0194 
  37o - 0220 
  38o - 0195 
  39o - 0196 
  40o - 0140 
  41o - 0121 
  42o - 0273 
  43o - 0132 
  44o - 0122 
  45o - 0139 
  46o - 0126 
  47o - 0124 
  48o - 0128 
  49o - 0271 
  50o - 0129 
  51o - 0125 
  52o - 0130 
  53o - 0267 
  54o - 0268 
  55o - 0269 
  56o - 0266 
  57o - 0131 
  58o - 0120 
  59o - 0272 
  60o - 0264 
  61o - 0270 
  62o - 0265 
  63o - 0262 
  64o - 0261 
  65o - 0259 
  66o - 0256 
  67o - 0257 
  68o - 0258 
  69o - 0254 
  70o - 0263 
  71o - 0251 
  72o - 0247 
  73o - 0252 
  74o - 0255 
  75o - 0246 
  76o - 0241 
  77o - 0260 
  78o - 0250 
  79o - 0249 
  80o - 0253 
  81o - 0248 
  82o - 0237 
  83o - 0243 
  84o - 0245 
  85o - 0244 
  86o - 0235 
  87o - 0240 
  88o - 0228 
  89o - 0234 
  90o - 0242 
  91o - 0238 
  92o - 0226 
  93o - 0236 
  94o - 0233 
  95o - 0225 
  96o - 0217 
  97o - 0239 
  98o - 0229 
  99o - 0221 
 100o - 0213 
 101o - 0224 
 102o - 0218 
 103o - 0209 
 104o - 0216 
 105o - 0215 
 106o - 0211 
 107o - 0207 
 108o - 0227 
 109o - 0206 
 110o - 0208 
 111o - 0212 
 112o - 0200 
 113o - 0204 
 114o - 0199 
 115o - 0201 
 116o - 0146 
 117o - 0205 
 118o - 0202 
 119o - 0147 
 120o - 0185 
 121o - 0192 
 122o - 0148 
 123o - 0184 
 124o - 0149 
 125o - 0183 
 126o - 0150 
 127o - 0162 
 128o - 0157 
 129o - 0203 
 130o - 0145 
 131o - 0210 
 132o - 0190 
 133o - 0198 
 134o - 0158 
 135o - 0174 
 136o - 0191 
 137o - 0188 
 138o - 0187 
 139o - 0173 
 140o - 0189 
 141o - 0182 
 142o - 0186 
 143o - 0181 
 144o - 0179 
 145o - 0180 
 146o - 0168 
 147o - 0169 
 148o - 0171 
 149o - 0172 
 150o - 0176 
 151o - 0165 
 152o - 0175 
 153o - 0167 
 154o - 0178 
 155o - 0177 
 156o - 0166 
 157o - 0159 
 158o - 0154 
 159o - 0163 
 160o - 0155 
 161o - 0160 
 162o - 0143 
 163o - 0161 
 164o - 0144 
 165o - 0164 
 166o - 0153 
 167o - 0141 
 168o - 0151 
 169o - 0156 
 170o - 0137 
 171o - 0152 
 172o - 0134 
 173o - 0138 
 174o - 0142 
 175o - 0136 
 176o - 0170 
 177o - 0123 
 178o - 0133 
 179o - 0127 
 180o - 0115 
 181o - 0135 
 182o - 0113 
 183o - 0119 
 184o - 0114 
 185o - 0118 
 186o - 0116 
 187o - 0110 
 188o - 0106 
 189o - 0111 
 190o - 0096 
 191o - 0101 
 192o - 0108 
 193o - 0097 
 194o - 0100 
 195o - 0109 
 196o - 0112 
 197o - 0117 
 198o - 0104 
 199o - 0099 
 200o - 0103 
 201o - 0107 
 202o - 0095 
 203o - 0090 
 204o - 0105 
 205o - 0087 
 206o - 0089 
 207o - 0098 
 208o - 0102 
 209o - 0085 
 210o - 0086 
 211o - 0083 
 212o - 0088 
 213o - 0094 
 214o - 0080 
 215o - 0077 
 216o - 0093 
 217o - 0084 
 218o - 0078 
 219o - 0070 
 220o - 0091 
 221o - 0082 
 222o - 0092 
 223o - 0079 
 224o - 0081 
 225o - 0072 
 226o - 0073 
 227o - 0074 
 228o - 0076 
 229o - 0061 
 230o - 0066 
 231o - 0068 
